773624576257433601	N
773660854315253762	P
773673563803049984	P
773612142411087872	N
773611786700525569	N
773637831717773312	P
773522494225575936	P
773520452987879424	P
773548618523475968	N
773548134429560832	N
774343689179201536	N
774362398245396488	N
773316357807017984	P
773313519907434496	P
774329379417681920	P
774298353643429888	N
774300829620834304	P
774296431079387136	N
774319403555033088	P
774291620405673984	P
774290037416529921	N
774289879844945920	P
774312043406958592	P
774310414372995072	N
774334540454256640	P
774342986637410304	P
774358106990112769	N
774270571861401600	P
774281047735431168	P
774238808971812864	P
774238315776249856	P
774173073834520576	P
774202333051969537	P
773970575467347968	N
773994213977550848	NONE
774180193204264961	N
774177426045710337	P
774108622385065984	N
774138653643640833	N
774752004635824128	N
774731296165822464	N
774730480004530177	P
774978929069268992	N
774961257233408000	NONE
774926695669309440	P
775009070545772544	P
774872933911199749	N
774795282093604864	N
774902129504968704	NONE
774882592457908224	NONE
774895805882896384	N
774907093702864896	P
773896852538261504	P
773410231040765952	NONE
773418219470254080	P
773483236156706816	P
773481193388044288	N
773475981327732736	NEU
773467215458861057	N
773467136173957120	N
773866883649077248	N
773866913915109376	NONE
775052254621605888	N
775094172831318016	P
775021493487108097	N
775071827752316928	N
775073759850094592	N
775027703800066048	P
775108436707176453	N
775109674588860416	P
775029207885836288	P
773106441834139648	P
773106112740614144	N
773131954325774337	N
773138707863990272	NONE
773128562157158400	P
773127972517806080	N
773229970277670912	N
773221926064033792	P
773229189734490112	P
773206363824648192	N
773119362043637760	P
773177152305061888	N
773169400367177728	N
773043115523473409	N
773033880593006592	N
773062820665630720	NONE
767462050419372032	NONE
767635952252641280	N
767739094856306688	NEU
767849591496736768	N
767702179939516416	N
767700806997073920	P
767712243060449280	P
767716637306916864	P
767720915463462912	P
767681548237824000	N
767806865195536384	NONE
767823686929965056	N
767874060080517121	P
768889988725428224	N
768889695954579456	N
768892245458104320	P
768895264337854464	N
768788204778553344	P
768863672462667777	P
768922500373876736	NEU
768928116907573249	NEU
768927958580867072	P
768905395767238656	N
768893553430802432	N
768893237549338624	P
768909419753209856	N
768871088910635008	N
768825788636467200	NEU
768811015471505408	N
768794517269020673	N
767332804854177792	N
767479556047450112	N
767402959592366080	N
767408580744077312	P
767430149264510976	P
767511527993778177	N
767539953228210176	N
767351127725727744	NEU
767350533988421632	N
767519102227349504	N
767482958227841024	N
767482857916887040	N
767467761538924544	NEU
768195197230538752	P
768209345070960640	N
768167316546842624	N
768258321547657216	N
768255113597255680	N
768027559875506176	P
768002001296822272	P
768068081885257728	N
767825541873426432	N
756774569076199424	N
756874637103988736	N
756944107742892032	NEU
757009911976951808	N
756995714903838722	N
756996309664530436	N
756469899522891776	P
756446950807965696	P
758042616302821376	N
758031803471003648	P
756558685317496832	N
757768211366547457	N
757725471639502849	NEU
757731081172942849	N
756659819407376385	N
756598145442865153	P
756622589292781568	N
756574981526519808	N
756355682778091520	NONE
756428272989310976	N
756183362063200256	N
775972798955159552	P
776002092599312384	P
775840491980087300	N
775951146003279876	N
756252717744529408	P
756252424004898816	N
758083309175963648	P
756075156729102336	P
758070445560201217	N
755516328023384065	N
758123688910811136	N
759880212985344002	P
759873698488684546	P
759869738126311424	P
759919646761820160	N
759911267951742976	NEU
760636844572831744	P
760621879644266496	P
760595131900854272	N
759523188422352897	N
760210242030403585	NEU
760391375582011392	NONE
760099147169095681	N
760157752882782209	P
760199854740176897	P
760276344831938562	N
760500322196451328	N
760559559643656192	P
760539799170220033	N
760463196851412992	N
760445410276171776	P
759390091408183296	N
759353634157133824	P
759216091650482176	N
760087520059228160	P
759950446383468544	N
760034800619155456	N
760984207116099584	N
761226252959248384	N
760855608148885505	P
761602205455642628	N
761584625890320384	N
763078774711803904	N
762943225216851969	NEU
762787965009534977	N
763059763383005185	NONE
763056017018089473	N
763319783374872576	N
763365358518632448	N
763285987611045888	P
764951705859547136	NEU
765014135130259456	P
765003226840268800	N
765002951912001536	N
765164405113905152	NEU
765265582300270592	NEU
765247286565806082	P
765234920985886722	P
765209911840079873	N
764637349661839365	N
765367663010910208	N
765309676053524480	N
764731164477235200	P
764886001714098176	P
764885798177079298	N
764921291774259201	N
764537426228441088	N
764520724434391040	N
755567654459539456	N
755746808232566784	N
755690181529890816	P
758120939691319296	NONE
758104422518054912	N
758202551967899649	N
755033628669833216	N
755104902498639872	N
755156725909553152	N
755084298630393860	P
755357031238922241	P
759081176829194240	N
758917764954267651	P
755241172516372480	P
755388643469066240	N
758247827730534401	P
755881074367004676	N
756206477468114945	P
758683994925965312	NEU
758574899128573952	P
758613943061536769	N
758447710185910272	P
758450262306684928	N
758220352694677504	N
758795973120385024	N
758821733881159680	N
758813906340945920	N
766263460393091072	N
766092690064891905	N
766628856619040768	NEU
766711226466525185	NEU
766645591929741312	N
765915172770869248	P
765505739058282496	N
765905345084620801	N
766338882875129858	P
766378625696489472	N
766144925700358144	P
766166044146794496	N
765677763751735296	N
765701511137624068	N
767014089801555972	N
766993234790866947	N
766433543291568128	N
766425868268896256	P
766008279151542272	N
765981716670447617	NEU
766790522778386432	P
767325659299475456	P
761286622189088768	NONE
761462084068634624	N
762405409848188928	P
762431284257759233	P
762422124527034374	N
762301099227410432	NEU
762048553531367452	P
762025970446561280	P
762003043269443584	N
761963081136242690	N
762037225806766080	NEU
761995973371527176	P
760952871353483264	N
761024570778198016	N
760747193015951360	N
760997589475024896	N
761298691378610176	P
761295483562299392	N
761252072381710337	N
762783621732298756	N
762677718060335104	N
762727558580494336	NEU
762768910005460992	N
762710773940494336	N
762250201419620352	N
762249304207724545	NEU
762233203579060224	P
762242310772035584	P
762222634784399360	N
759706605067702272	P
759486760435015680	N
759737111515762689	NEU
759777931455451141	N
759656841462841344	N
762459249523822593	P
762501402023243776	N
762626211801604096	N
761449920180158464	P
761512071645294592	NEU
761820767344533504	N
769222220648419329	N
769207909242789888	P
769229613264433152	N
777249048466190336	N
777517657071452161	N
777578068592496641	N
777639878217572352	N
777972261466869760	NEU
777801086967119872	N
777854531019374592	N
779035778840203264	N
779063394162933760	N
778705583964721152	N
778872933796212736	NEU
778950434354528258	N
779391444947787776	N
778643822863605760	P
778634836974133249	N
777220263649878016	NONE
777184049437835264	N
777182337834618880	N
776904340015570944	P
778476367365169152	P
778527340712357888	N
778211642941272064	N
778232169709830144	N
778085577484820485	N
778108863526690817	P
777871262639132672	P
779309413572210688	N
779206082237300736	P
779237287267856384	N
779264522431397888	N
779190478709350400	N
783737030006214656	N
783812498302664704	N
783293583109611520	N
783758201187622913	N
784052049147224064	N
784067951624384512	N
784452038801358848	N
784523574073753601	N
784418705270771712	N
784847349864603648	P
784667873411301376	P
784878373621403648	N
783796695725379584	NONE
783795677021216768	N
784166901857525760	P
784317824546185220	N
784325364852019200	N
783110166824808448	N
785246461231587328	N
783589931675488257	P
783461748997234689	P
783180507618091008	N
783231461126209536	N
783252629644247040	N
780350213345214465	N
780515334956646400	P
780540843346231300	N
780682485315334144	N
