,id,label,text
311,768092886248415232,N,kurokatze  yo nunca he podido ver entera literalmente me duermo
312,768092875741655046,P,luis callejo hola luis vendrás a barcelona a promocionar tardeparalaira  un abrazo crack feliz día
313,768096431492268032,N,ese momento tienes megas para ver video casa tu padre hay wifi mamaheasesinadoaminovia
314,768096127434551302,P,lejosdelmarfilm veronikamoral verónika es una actriz sobretodo una maravillosa persona deseando verla ahí besos
315,768095280415838208,P,estoy preparando un montón ideas muy chulas para canal poco a poco iremos subiendo nivel calidad los vídeos
316,768098117224894464,P,día  tengo los exámenes suena lejano es semana viene jajaxd
317,768097321024454656,N,intomyhoran todo tiene manteca cerdo las gominolastristemente son único
318,768068952660537345,P,manuelizquie septiembre limitan horario toboganes las piscinas siguen abiertas hasta noviembre
319,767966350824312832,NONE,michellecrecida las galletas días michelle
320,767957176300306432,P,días ainhoa mallo podamos contarlo
321,767942259442642944,P,días esto va serioprimer día curro felizmartes
322,768023352225259520,N,ultimamente estoy comiendo macarrones gracias señor marianorajoy ti esto sería
323,768022009536274432,NONE,xenomorfos imprimados a apenas seis mankind divided ¡menudo día
324,768021821174255616,N,duke apologia  este tweet está disponible dice q link existe
325,768021531125481472,NONE,tifuho ¿una funda asustadiza su función¿sobrevivir para luchar otro día
326,768020276353372160,N,letinneverlxnd se nos queda pequeña sólo  aforo
327,768019941920473088,P,sitgesfestival genial vendrá rachelnichol  saludos día
328,768012657815392256,N,nenina crislalider estoy acuerdo las cicatrices siempre recuerdan dolor sufrido o provocado
329,768012069018996736,P,elpachinko ¡de nada me gustó mucho ese paseo alternativo por otro gante
330,768011955160412160,NONE,vegetta willyrexyt bystaxx tal concierto os pasasteis genial
331,768011576561524736,P,rubiu cuando diras los ganadores pdbuenos dias tengas un lindo day
332,768010762719821824,P,hundredrooms ohmyworld es qué chulada mola mucho post chicas
333,767997116979478529,P,bekiaes también es cumpleaños preciosa actriz luudelafuente 
334,767996103103016960,N,iba a probarme cosplay nozomi chico verme los caps diamond ace pude
335,767818103845687296,P,neinyatta a mi babe me gusta mucho si sesderma va muy bien
336,767817660432257024,NEU,marioem  aún queda un poquillo por supuesto aunque tengo lista rivales pendientes
337,767817583064154112,NONE,charliereckless llévame a tu casa otra vez blastoise hoy dragonite
338,767817486184095744,NONE,albert rivera patriciareyescs europapress contrato único va a ser posible gracias por respuesta bnxes
339,767843914359373824,P,los canales latinoamérica como andrés navy extraordinerd o the top comics nada mal hay muy material
340,767843768066113537,P,agarzon por cierto felicidades noticia
341,767843737913401344,P,hoy es cumpleaños más molón hoya ¡felicitad todos a bonica maja irleseva
342,767842807629377539,P,doctorgaona es intrigante autoexploración los estados consciencia a través un espejo mano un pionero como gaona
343,767842625521156100,NONE,lakarcel pimpsokzio ya me llevé semana pasada pensaba seríais los darme jo
344,767840587294842880,NONE,ulpgc hola ¿me podrían seguir para hacer una consulta por mensaje directo gracias
345,767839965472550912,N,vale tendre un pequeño problema se si podre tener las llaves piso para las fotos httpstcowovpvtis
346,767839835625254912,N,erlik imposible he tenido un par libres solo ¡ha sido una visita fugaz
347,767848218101215232,P,las pocas veces hablamos por skype me pareciste una grandísima persona
348,767847319194722304,N,agnesf pues tuvo ser al ponerme pijama pq últimamente uso vestidos largos tengo un ronchón considerable
349,767844691073232896,NEU,chiscoyo hombre yo siempre gente me cae bien claro los me caen mal agua muacc
350,767844147764064256,P,he vuelto a escuchar orishas  años después es maravilloso
351,767870374931496960,N,estoy pasando por una cuerda fina inestabilidad emocional a gatas
352,767869735266557952,NEU,a ver asi a tonto me quedan solo  dias galicia
353,767872120483446784,P,como apruebe o si suspendo paso voy a montar una fiesta pararé beber hasta k mi hígado reviente
354,767871079239053313,N,os ha por un tweet mio del agosto a hora dormir cabrones tendré silenciar movil
355,767846853459181569,P,acabo hablar alba ya esroy un poquito
356,767846757996847104,NEU,landscps pues imaginate una casa muy grande
357,767872262519357441,N,vale acabo ver algo muy desagradable gracias cris buenas noches
358,770331586197938176,P,relatosgregorio gracias a datos como esos hoy día tenemos un catálogo sísmico datos históricos
359,770331121682944000,N,hyrulen partidopacma claro es es muy común los pueblos los tengan pisos los llevan a huerta los
360,770386885428514821,P,sammyriotmars qué bonico es darles otra vida a los libros
361,770386253141438464,N,lorainthepanda  girlpride  sorendix mas gracioso es diciendo esas cosas solo fomenta mas odio hacia feminismo
362,770384873982922752,P,oscarbv tio depresión pasa nada amor soluciona todo
363,770388896530239488,NEU,wilma lorenzo dobles las esquinas cara gritando de miedocara gritando de miedo pon postits se queda más cuqui httpstcodfkqaseana
364,770384002733735936,P,slaveofjavier experto hacer reencuentros inolvidables since
365,770381455428050944,N,johanagonzalezd mi pobre hija tragando es justo
366,770380678886285312,NONE,antobosca ah vale jo boski yo quería jugar contigo
367,770390632892342274,NONE,entro al youtube i tots los videos son haul material escolar i pos mira
368,770390152887824384,N,me gustaría arreglar tantas cosas puedo arreglar ninguna es muy frustrante
369,770389837945966592,P,se viene pelea las fuertes willy toledo pequeño nicolás hableconellas
370,770382432579248128,P,trendingestreno mi artista favorito es leonbenaventetw para ver dcodefest lostrending
371,770393156735164417,P,elvirachas willytoledo diciéndole a cara las verdades hableconellas entrevistado se atreve a directo
372,770035938332381184,NONE,os imagino tal as  oye tío digamos aliados para follar más jeje  venga tíova a ver si cuela
373,770035400220012544,P,rabiekhd jajajajajaja me meo yo tengo mi novio él tiene su novia estamos los dos contentos
374,769982976201555970,P,ranlun ambientado también italia es una comedia una serie parejas entuertos honor clase social mucho humor
375,769982171503267840,NONE,virginiadlp ahora es cuando tomo mis notas comienzo a hacerle preguntas a mi nueva hija
376,770044642159161347,N,se acabo bueno tardes volver hasta año viene
377,770043922542424066,P,rabiekhd omr dh nos hemos conocido hace unos cuantos años claro surgió amor
378,770043125347807232,N,me pone muy nerviosa gente entienda a veces puedo bromear
379,770042393433403393,NEU,juanjok mira q me gustaría juan hablar contigo emoticonos está visto ntros móviles son compatibles
380,770041255153831942,NONE,lol spain ¿cuándo son los próximos partidos ¿dónde esta calendario gracias
381,770071758061834240,N,ricky xcx aikoleru gracias  pena a próxima será pulgar hacia arriba
382,770068054688620544,NEU,joseangel ay cuando publicaron vi me entró un sentimiento más grande por dentro
383,770072637540339714,N,omg esta he acertado premio para calvin está  aciertos vmas
384,770064698230407169,N,alex yazawa a mi me parece entretenida ojala oudiese acceder a las comunidades inglesas
385,770069393464299521,P,zoestrange es nacho está haciendo una cadena graciosa
386,770070527943774208,P,mrplayforlive para ser un filler tiene bastante chicha xdd si es muy bueno entra al olimpo duel los  mejores filler
387,770070227426172928,NEU,principio ha sido súper iconic tanto movimiento iba muerta pobre vmas
388,770065881602850817,NEU,rafamartos  israelgv cari ha sido parte dance después vendrá parte vocal
389,770312269121064960,P,¡gracias a ti cesartgil tengas una felizlunes
390,770301011047112704,N,info igot hemos comprartido nada los isac esta permitido hasta emisión haced hasta entonces
391,770300836480163840,N,sweetsuricata me pasaba igual xd todos modos control nioh me gusta nada
392,770300639771553792,N,dafnedelray me siento very important jeje no esto es una mierda
393,770299754576244736,P,vale ya funciona aleluya he tenido cambiar boton palanza derecha por izquierda q estaba roto
394,770329882970714112,P,hyrulen partidopacma tu tienes familia huerta perros no los unas condiciones estupendas
395,770295836634968068,P,tu ps comunidadff pues perfecto una cerveza entra siempre bien
396,770295011250409472,P,pandeliria eltuitdrink bien yo se tiene mundo contra tercera generación mi fav es primera merece pena
397,770294513524957184,P,sólo karlita me entiende me da consejos
398,770290742984110081,NONE,voy a dejarme crecer las cejas a tope plan naturales
399,770290196973838336,NONE,llegoo dominguezja para ponernos a gemeliers besos desde motril canalfiesta
400,770289448139497472,P,pau   es una alegría ver toda gente ha salido defensa los clásicos cultura estoy gratamente sorprendida
401,770289307487760385,N,belunitaaa algúno subiria acongojado por los precipicios
402,770317209797296128,N,flor evan peters flor casi siempre me equivoco pongo evans peter dejadme es muy sdasldjalsk
403,770316471578796032,NEU,me he acostumbrado tanto a ver vídeos wildhater pelirojo veo los suyos antiguos es como
404,770316406730723328,N,polux prm impresionante una pena hoy pueda hacer una foto del atardecer pd gracias guapiño
405,770306435527897088,N,valabina kuluska como ya todos amor solo es ciego sino entiende criterio musical
406,770303896661139456,NONE,carte claro tengo mazo ideas para este cuarto año
407,770303875475709953,N,gallifantes trinitro esparver ese és un fallo grave he podido darle un vida plena
408,770333388985274368,N,angstiness problemas espalda rodillas tobillos solo compiten hasta los  o así  ya eres viejo
409,770332921748127744,N,jorge lbu estamos enamorados a veces me hace daño se va a chupar culo perras me dice nada crisis
410,770332560769552384,N,ykonya justo esta mañana ha podido insultarlos estaba comisaria ampliando denuncia por acoso
411,770342430893871104,N,jardi yo estamos aburridas pa vienes parsimonyan
412,770341421370912769,P,r falque bueno a veces es único tengo hay merecen pena
413,770404677095653376,P,por fin mis amigos me empiezan a visitar mis destinos trabajo solo han tenido pasar  años bueno guada tb tuve 
414,770404228145840128,P,mi espalda esta bien chicos os preocupeis p espero juicio sea lento me libre carcel httpstcotbkvivoo
415,770403844282953729,N,faranduleroyo jo me parece bien se va a ir yessica a primera bueno al menos ha llegado al top esperaba aqui
416,770400044830851072,P,montse garcia habrá acompañar temporada seguramente exitosa james un recordatorio frecuente a tu descomunal
417,770399239474216960,N,johanagonzalezd es a vez yo quiero vuelta me quitar así otro cuarto puesto río
418,770399109593325572,NONE,littlewhore casco viejo al final somera
419,770406238295298048,P,currina  pues no lunes son maravillosospor hoy cara sacando la lengua y guiñando un ojo hasta mañana
420,770405457127149572,P,oie  adoro mi cuenta  llena cosas bonitas
421,770407862451527680,N,iriswextallen pues estarán viendo una serie tú yo oye hay absolutamente nada esos dos
422,770407832508301312,P,me encanta estar así felizojalá esto toda vida buenisimas noches gracias te amo juanjoatleti cara besando con ojos sonrientescara lanzando un beso
423,770407337379110912,N,mariio  asistencias me han faltado para triple doble
424,770407023502585856,NEU,hoy ha sido un día duro me he pillado un dedo una puerta me duele mucho se me pasa sabiendo mañana veo a manudrugs corazón verdecorazón verde
425,770403709402701824,P,libros enganchan desde primera página hacen tiempo vuele buenisismas noches
426,770403493542846464,NEU,fin me voy a dormir dadme unas buenas noches bonitas por md
427,770403123596853248,NEU,dime quefuedeti tods deberíamos llevar nuestro día a día está frase ya q tods inmigrantes lugar
428,770397836404023296,P,laura jovi pues floki será siguiente gracias por haberme ayudado
429,770408455194742784,N,tenistachanel si haase hace otro set janowicz over me voy a estar acordando del puto chino toda noche
430,770379787676377088,NONE,decidle a los spoti vuelvan a versión acústica creep radiohead
431,770379528401190912,N,borro rehago
432,770379087844081664,N,es es los abiertos puedo llevar a clase pudo dejarlo asiento se cae todo
433,770322450735333376,N,aberron al final acabaremos pagando los consumidores
434,770321635584933888,N,aladroqe quizás es también hay pocas personas esas profesiones involucradas poítica si mucho burócrata
435,770321527883653120,P,cafelluvia bonito rincón ¡qué ganas ver nueva web
436,770374205632290818,N,tengo súper ganas comerme un peaso ciego flipasss cosa es quién pq beber
437,770366512351875073,P,killytokio ¡artista gracias por ayudarme a dejar libro bonito
438,770369684554276864,P,heikki  vale he probado hoy me parece muy bueno veré tus vídeos
439,770369530510082050,N,me he tenido unos calcetines siempre tengo los pies frios me pone triste calcetines verano
440,770369495802273792,NONE,color cojo las plumas mis nuevas flechas
441,770369351895683072,NEU,javivicgt poco intenso estoy por pirarme un día a sevilla mario
442,770369070730477568,P,viaje a todos los cod players van mañana a bcn pasarlo bien disfrutarlo yo puedo
443,770368756057010176,NONE,manuel carrasc uno x uno me gusta vale ok ta maricarmen no me gusta pero vamos a respeto me se canciones
444,770368364229300229,N,puedo insta histories ese raro ayuda
445,770367953980227585,P,cdeciencia bueno frío es menos siempre te puedes un abrigo
446,770373289067810817,N,tío final es una mierda me ha muchísima pena bueno hago spoiler pf
447,770364852833546240,N,quiero mi foto carné lugar una fotografía mi cara me dejen un emoticono carita triste
448,770364464206151681,N,sabía yo qué triste me hace caso
449,770364113579085824,N,pensaba iba a morir carretera volviendo playa he vuelto a sevilla sano salvo vaya tela
450,770371876753403904,P,marcasgz menos mal has dicho escuchal cara llorando de risacara llorando de risacara llorando de risacara llorando de risacara llorando de risa enlacabezano losiento
451,770371609051955200,N,se busca kaori para sábado del salón murcia noviembre quiero ir kousei rt pls httpstcohdoxoqgh
452,770371018166796288,NEU,lahoraalt asidesastre molo cebrian criadoenterado me faltó pladas eso estoy deseando escuchar viñetas musicales
453,770397022188871680,N,guzmannavarro saezman plan c capullos
454,770395127403671554,P,greenparadise  siiiiii tío viernes te invito a una litro jurao
455,770395034348822529,N,estoy una montaña rusa emocional pilotan mis ovarios putis
456,770417499317895168,NEU,hay nada más bonito q separarse d una persona q al tiempo t diga q t echa menos a mi m va a pasar
457,770416390994063360,N,  beatriizzzz fresquita único malo fue nos quitaron banco bueno
458,770418661073051648,P,mi momento alta autoestimaego puedo asegurar mi sonrisa se contagia en persona obviamente
459,770419614811623424,N,reybultos sabes eso es así
460,770419525955256324,NEU,estoy pensanfo seriamente ir mañana a bilbao caza compras ohhh wait si yo salgo casa
461,770422583464427520,N,ojala yo presentándome para concurso shawn como vergonzosa se nace seguro me dejan participar pues estoy
462,770394264748654592,NEU,sandrarammos dio dice po me hable si yo soy un libro abierto me puede habla pa conocerme quiera
463,770415911316680704,N,cuando he dicho a bollo estoy morena se ha reído mi cara
464,770410116160126977,P,aquilatiki tengo iphone esta app tubex te deja salirte seguir escuchando canciones se pasan solas
465,770438261974204416,P,camille blonde  yasmi mendeguia tengo desde los años juntos  casados  yo me derrito si se acerca se desvive por k este
466,770342668429828096,P,raulmjimenez  edgarcabrerag siiiii nuevo estoy lista para ir al programa concierto ot
467,770324769413693440,N,cyboruga a mí me pasa a veces igual prueba te cambien o algo es a mi me cambiaron hará unos meses antes iba ná
468,770347134516359168,NEU,satu r laes no dejarte piel ir º descartar los puntos sí lee text carlos nos explicó muy clarito
469,770347018682327040,NONE,reinadelosgatos mira hilo está explicado es planeta b estrella próxima centaur próxima centauri b
470,770344361171255296,P,omegaesp estaría a un paseo tren madrid tendría findes largos cada dos semanas
471,770320869524697088,NEU,thelordofkai por eso he dicho casi como método sutil aproximación
472,770320394859454464,NONE,pablo continúa su hilo imprescindible haremos crowfunding todos para hacerle un medium httpstcopgjqvxkyr
473,770348223919718402,N,me habría gustado hacer las los targaryen como paradero desconocido pueh hay imagenes buenas
474,770319738169851905,P,cangasdeonis  lavuelta gracias un placer conocer un pueblo tan precioso
475,770319462784466945,N,flor severus snape flor pobresito nunca odié me parecía muy estricto injusto sabía algo pasaba
476,770276839885529088,NEU,lour celopanyt ojalá aunque posibilidad es tan pequeña
477,770275603471855616,N,imfebrer me hagas daño xseth army cruel jajaja habría q verlo 
478,770314066132885504,N,javiturpeiro tanto hace más dos años ya dejé aún me he atrevido a tener nada estable nadie me da cosita
479,770313346876858372,N,nmlss ojalá hubiera podido hacer negro
480,770337868149563392,P,seelphy genial será última parada antes del estreno salas
481,770337737673179136,N,ojalá justin subiendo una foto comiéndose boca sofía para os den por culo a todas
482,770333889487339520,P,tengo ganas hacer un stream muy especial un horas un objetivo
483,770376998082506752,P,goetha jajaja tenemos gustos diferentes así tb se puede hablar todo tonyysorayaenmalaga
484,770376118629203968,P,alba carrillo como modelo haciendo gala su profesión entrevista a willy toledo hableconellas
485,770377643137044480,NONE,quién se viene conmigo mañana a beber a embarca 
486,770377349426778112,P,un hastag por un motivo dadle a tope venga demoslelavuelta
487,770377072103530496,P,c cracias cristina todo me dices es una bendición tienes ser paciente veras como llega milagro solo asiten fe
488,769618607177433088,NEU,al final triatlón ha salido por pura tozudez   esfuerzos mi estado es reventado para arriba
489,769617830266503172,NONE,spaniart cuando pequeña bailaba mi pueblo descalza un vestido ¿tu
490,769676942736056320,N,mi amor platónico tw es gay me acabo tan triste
491,769674567145103361,N,carlotayoutube me acabo mala mañana es quedada málaga ojalá recuperarme antes quedadapalo de corazones
492,769696372509577216,N,kiwiliberal confundes conceptos este es nivel medidas sociales ≠ socialismo buenas noches mañana se madruga ¿o no
493,769695740981641217,NEU,superpaperender habrías hecho o mí
494,769671141598302208,N,rushsmith se me vas a leer si pudieras decirme a hora coges ave mañana me harias muy feliz he podido verte hoy
495,769670405934215168,N,currice se me vas a leer si pudieras decirme a hora coges ave mañana me harias muy feliz he podido verte hoy
496,769670007047458817,N,roenlared se me vas a leer si pudieras decirme a hora coges ave a mañana me harias muy feliz he podido verte hoy
497,769669641341956097,P,estoy poniendo fotos a loco tengo las mias va tan malcara sonriendo con superioridad httpstcoukycnu
498,769601175796740096,N,cada vez digo puedo evitar pensar si hubiera prestado € a ese ya tendría una puta madre whatever
499,769599994513031168,N,antimadridvcf si juegan bien chutar estamos apañados ninguno chutar a gol valencia
500,769661684109733888,N,pgimenezfuentes ciudadanoscs paso paso tener definir es o es una ostia por ahi te escaqueas
501,769661441502838785,NEU,os pido por favor serio es muy importante para mí manos en oración httpstcostuwlwbrk
502,769657717376032768,N,mandame mensajes amor me quiero sentir querida al despertarme estoy muy sad
503,769681498815496192,N,venga cuando os veáis un puto duro acordarse mi guapis
504,769844000736018432,NEU,parafraseando a salomó es perder a tu hijo a partan por mitad
505,769843309107900416,P,clásico día donostiarra para quedarse casita fútbol donostia fútbol
506,769842623498575872,NEU,gente d madrid fav aqi os hablo qiero conocer a gente nueva
507,769842044919578624,P,paddockgpworld miquelliso ¡permiso ninguno por favor foto es miquel yo encantado poder verla mi timeline
508,769839602299498500,NEU,dani xelcox parte acción se me muy pesada los momentos bonitos son muy bonitos
509,769839243883638784,N,rivera rajoy han pactado nivea vuelva a lanzar pelotas playa desde una avioneta como cuando pequeño nos vemos d
510,769838964693929984,N,carlosmoreno ch claroooo o a varios solo ya vale  psoe roto etc
511,769928093993689088,N,como gente siga aburrida mandaré a puta
512,769930322721013760,P,jpelirrojo me encantan los vapes gracias por estar todos los días alegrarnos
513,769934579260162050,NONE,esta noche nuevo directo battlefield canal podreis proponerme armas las jugar para putearme httpstcotyeghzkzy
514,769934500159688705,N,yddeon universidad es fácil estudias te gusta jajajajajajajajajajajaja es todo mentira
515,769937561590652928,P, cuteresa son dos frases una complementa a otra así se entiende
516,769932963358310400,NEU,bryantorresfsh uby claro bryan es otra cuestión del tema  si abres más días alquiler más caro 
517,769932705995825152,NONE,veronikmlg callaos pa nos digan reventaores yihad
518,769932555697160192,N,pues me han metido un repasito final hoy del torneo liga playstation jejejeje se notan las vacaciones
519,769936671739633664,P,solo hace rosendo flojos pantalón es flipante
520,769935643074002944,NEU,papelitorojo pedrojcases me como solo muerdo estiro si llevo las cutículas bien hago ahora top
521,769939359764217857,N,kriisvlc informativost telecincoes noooo estamos todos lucena q miedo ya se puede estar tranquilos playa
522,769926572711313409,N,charmimedicen a gente tonta es dificil acostumbrarse
523,769926491056566274,P,gemacorga podéis pasar gratis para siguiente temporada
524,769991704812355586,NEU,rafalasa ruestern eleder  si los waitos ya estáis aislaos
525,769991221557227521,N,¿alguien es tan amable ir a hacerme compra mañana estoy un bajón antojos que… httpstcozqctiobc
526,769990348965904384,NONE,pues esperando al señor darkfabio para caza pokemon nocturna me hallo
527,769974581994131457,NEU,yo solo quiero a alguien odie ax conmigo
528,769974465128230912,N,maitecerezo renriesgo a vosotros las manchas os quedan divinas a mi me han potado un arcoiris cara mucho odio es justo
529,769974436229414914,NEU,carlossadness faltan las canciones cuando estás triste te hacen llorar a vez reír cuando estás alegre
530,769994091966898178,P,esperando nueva temporada d supershore vamos calentando motores estreno acapulcoshore esta noche a las  mtvspain
531,769996459748028416,N,obviamente las preguntas ir email encima del vídeo nada parecido sino podré usarlo
532,769995552062840833,NONE,hackandbeers muy buenas amigos como podemos contactar ustedes
533,769985146405683200,N,esperemos todo empiece a tirar para arriba se necesita mucho para despegar un proyecto asi es unico miedo tengo
534,769984290969051137,P,me está molando bastante rollo este del knifing encima los tricks balístico se me dan nada mal
535,769984071372013568,P,hace tres días a hawklineclan hoy me he pegado segundo clip desde alto del ala del caza httpstcoxdvafgsp
536,769983928841166848,P,evagelcot donde ves es mi programa favorito cara llorando sólo encuentro hasta temporada  esos ya los tengo vistos
537,770001225412739072,N,formalito soy janijoplin se nos pone sentimental pañuelos por favor
538,769986251575427072,NONE,próximo vídeo es simplemente explicando cómo participar para salir respondiendo verso especial 
539,769985813887188993,P,juliaa coutoo gracias niñuca tú tienes una sensibilidad por eso valoro mucho tu opinión feliz noche
540,769985604725637121,P,ratgull vespacityman kellydeharo elpueblomaldito al final ha sucumbido maldito a nuestra dura mano
541,769615573164683264,NEU,sumiesb yo también vi peli lloré está escrito ahora estoy leyendo libro me estoy echando unas risas impresionantes
542,769615173141295104,N,he probado una nueva espuma para pelo sí deja más rizado se queda como efecto gomina me gusta
543,769692406706999296,NONE,kindermeli tengo estudiar así semana viene a
544,769691353588592640,N,claudiapiqueras hoy te he visto y tu a mi me has saludado mala gente no te dije nada ibas acompañada
545,769690910703616000,N,lekilig estaba momento odio eterno necesitaba compartirlo además yo hace poco tengo canal me siento nada identificada
546,769688541299347456,P,lekilig un hilo fabuloso comparto todo dices 
547,769713999776669696,NEU,niievesgiil si hubiese una opción kill seguro más votada
548,769713515607261184,NONE,al final vídeo subo mañana acabo llegar a casa
549,769712850193551360,P,ivancastello toca un tema maravilloso dejar ser ficción es algo darse un hermano vol
550,769993102442524674,NEU,imfebrer malagacf ninguno los clubes oficial se dice sí
551,770010128720486400,N,ignatiareilly una oleada cosas homófobas días anteriores
552,770027848426000386,NONE,zexioning al revés si quiero hacer cosas me quedo cada a ver peli ejem
553,770027650610003968,N,zknowcks culpa es gente juega segunda te engañes a ti
554,770027144126881792,NEU,plsnomoredrama joseemiii isameseguermtz svvvdbxxy normal cara tienes alexia
555,770028464057483266,N,miguezyt yo te felicitaria me quedan caracteres este tweet cual siento mucho sera año viene te rayes bro
556,770026979047374849,N,chatel mis primos hicimos un funeral a una lora casa mis abuelos cantando una adaptación querida dep juanga
557,770026405144952834,N,tengo dos orzuelos enquistados ojo izquierdo me hacen cara muy asimétrica me veo raro
558,770026118426529792,NONE,me llamo laura te casarias conmigo elrabodecho chooficial
559,769614591013814273,N,vamos a enfrentarnos un poquito a fotos viejas  apuf
560,769613629977223168,P,hay nada como ver semifinal masculina nucía open pádel mientras hago  min bici estática a tope
561,769613295011631105,N,goonzas  voy a vigo voy ir a madrid jajajaja vivo coruña tonto
562,769621972791791620,NONE,soryrahe  tengo mas razon por favor xikos eso hablais privado vale
563,769620986413080576,N,¿soy única está viendo partido aunque me gustaría
564,769634809983434753,N,ajaxajaxcf estoy convencido pe me gustaría ver a cerny nourir equipo menos gudelj ghazi doy tiempo 
565,769634567917633536,N,los españoles cómplices gobierne pp no son  millones votantes los más  millones censados
566,769610589542940676,P,maryansoy para frio solucion es hacer dice esta frase sabado sabadete camisa nueva 
567,769610090345275392,P,carlosmchef felicidades pareja peazo abuelo va a tener tu hijoestará pletorico
568,769612941037568004,P,keirzar yo tengo facil mi unicovy verdadero amor es pokemon
569,769612556587634688,NEU,imdariustches es hacen tio
570,769611474134241281,NONE,un rt podrás ayudar a asociación robots problemas psicomotrices guardia carmesí httpstcovievsta
571,769636237984538624,P,vigarcu saez cristina muyinteresante comenzando a hacerse un poco visibles ahora ya van por su segundo modelo fairphone 
572,770015843887489024,NONE,final copa libertadores bal última final bradinho httpstcorznuvpnad
573,769956993826160640,N,día dejaré ver a rem mi tl recordaré a subaru subnormal fue escogerla
574,769973260712865792,N,siento mucho bueno os he dejado un vídeo hype para stream mañana va a ser fuertesito
575,769972714820034565,N,bensonsenora anuncio es cutre cutre joseba es
576,770011857994276865,NEU,marcasgz te recuerdo soy una persona tiene criterio equivocado tengo
577,769986689699876865,P,cesarcpi blssur retrotrainer búscame un zapdos esos legales tanto te gustan wapo
578,769988517975957505,P,amigo eres skyruss gracias por compartir tu pregunta ese ask 
579,769987339187814400,P,davidarizaabad buenas noches david un abrazo
580,769986734293716992,NONE,tengo mas razon mi país tema escuche nach
581,770091323961532417,N,qué pobre soy puedo ver los vma
582,770087365796855808,N,marinaliaison quería me tenéis quemadísima cabe salen los puntitos
583,769864074582712321,P,eyeofdavid   te conocí ya te he vuelto a ver me pareces super sincero leal me gusta hablar contigo
584,769863855451344896,P, aitor es tiene pinta investigaré gracias
585,769863234946031617,P,acabo descubrir a filip van der cruyssen increibles fotografia retratos yo quiero httpstcotsdgxnm
586,769860293841354756,N,springsteen  españa comemos tragamos todo tod aquí esta trayectoria política parece normal saludos
587,769860072503644160,N,eldesmarque vcf nunca había visto al valencia clasificación pasa valencia ya ganamos
588,769892151987675136,N,hecalledmeac sé a pesar debería simplemente enamorarme una cara bonita como tuya soy muy superficial
589,769891966318501888,N,kalvanigh pues yo me crei expulsion me parecio otro tongo como ares los dos mayores robados aquella temporada
590,769858499010564096,N,alienmarica intenté eso año pasado mi móvil se loco alarma
591,769855141189132288,NEU,themindcamp yooooo seria novato tengo charlas recámara
592,769888991080427520,P,boterobet naitah hoy tocaba ir al del oeste por cambiar sí cambio es a
593,769888103242797056,N,babi dark  si ya las hago promocionarse es complicadillo tengo pensado hacer un sorteo poco
594,769887885818421248,P,como siempre mi tortilla triunfa mas platos playa… httpstcoctcteqv
595,769887832194318336,NEU,por qué dices eso yo soy otaku hablo anijajajaja broma sis
596,769878004784852993,P,rdelvalle vaya felicidades atrasadas gracias
597,769877190561398784,N,me encanta como han decidido a universidad voy a ir siquiera consultarmelo
598,769876631041310720,NONE,yo esque los veranos curro asi puedo quedar mucho si algun dia te pasas avisa vamos a full hd sergiio moyaa
599,769885657816788992,N,gothicnekogd para nigtwish tengo asiento aunque fueramos juntos podríamos sentarnos uno al lado del otro para los tengo pista
600,769885529085190144,N,claunavarro sí yo estuve intentando veces quedarme dormida
601,769894591164219392,P,verano completito fuengirola peñiscola valle del jerte fiestas sepul próximamente  fiestas olmillo
602,769894353389162497,N,yo mientras comeré palomitas mientras quedáis retratados porque ay es pasa cuando usas activismo como un arma
603,769894043526500353,NONE,joanes esas fechas estaré designcampfest lima seguro visito pamplona la sed noviembre
604,769895102898638848,P,ivangomezruiz turismoasturias allí volvemos después una semana espectacular
605,769866755682492418,NEU,lapollacaliente dos horitas más aunque me levanté destemplado
606,770994064451891200,N,siempre las mejores personas son las más sufren getwellsoonselenafromspain
607,771004220464070656,N,es bastante patético todo haga gente prácticamente me conoce nada
608,771004104021774336,N,único malo death note es dura muy poco
609,770957114273624065,NEU,femihard  hmm qué decirte mientras dejes jaula abierta pasa nada se recomienda salgan un ratito al día 
610,770955429740417025,N,varitoponchito es las preguntas capciosas bien resultan muy periodísticas poco consideradas
611,770990675080966144,N,sr merlusa mariiiiaperez abrilnapilotti como se nota merlu hace tiemp oque te junta conmigoooooooo
612,770990555333529600,NEU,estoy tan segura exámen mates va a ser hicimos recuperación trimestre al cual sacó foto
613,770990366631788544,NEU,me refiero a vehiculos me refiero a telefericos para llegar rapido a x zonas vuestra esperemos base
614,770990282817015808,P,ladykumaria tranquila te seguimos queriendo igual
615,771017206494822400,N,mi hermana kylie vasca como echo menos
616,771017151557828608,P,no solo quiero bailarte medusa loca privado guiastacticases
617,770988231819223040,NONE,denisfmendez anordestado cascarelo gzwika ponferrada ya soy gallego
618,770988010229891076,P,roussirt jajajajjjaajjjjajajaa eso haces mi culo es valor
619,770987884488826880,P,vodafone es ha aceptado reembolsarme cobertura marítima me advirtió su momento estoy contenta me parece justo
620,770987688551936001,N,típic te levantas noche para ir al baño corres más veloz puedes para fantasma te alcance
621,770987552450945028,N,ayay quiero grrabar un trocito drown ukelele tiene quedar preciosa tengo voz fatal
622,770987505642573824,NEU,imanbl  unico libro me he echado foto ha sido yo antes ti libro es especial jajajaja
